"region_id","pst","scenario_year","data_year","dimension","max_pst","rescale","ref","status"
1,633.859313004987,2014,2012,"status",710.012021987919,0.892744479495267,0.883280757097792,98.939929328622
1,627.139956330023,2015,2013,"status",710.012021987919,0.883280757097792,0.883280757097792,100
1,656.257168588202,2016,2014,"status",710.012021987919,0.924290220820188,0.883280757097792,95.5631399317407
1,676.415238613096,2017,2015,"status",710.012021987919,0.952681388012618,0.883280757097792,92.7152317880795
1,710.012021987919,2018,2016,"status",710.012021987919,1,0.883280757097792,88.3280757097792
2,545.994749115471,2014,2012,"status",611.59129141203,0.892744479495267,0.883280757097792,98.939929328622
2,540.206818912834,2015,2013,"status",611.59129141203,0.883280757097792,0.883280757097792,100
2,565.28784979093,2016,2014,"status",611.59129141203,0.924290220820189,0.883280757097792,95.5631399317406
2,582.651640398842,2017,2015,"status",611.59129141203,0.952681388012617,0.883280757097792,92.7152317880795
2,611.59129141203,2018,2016,"status",611.59129141203,1,0.883280757097792,88.3280757097792
3,421.430676422223,2014,2012,"status",472.061923766236,0.892744479495267,0.883280757097792,98.939929328622
3,416.963213421281,2015,2013,"status",472.061923766236,0.883280757097792,0.883280757097792,100
3,436.322219758698,2016,2014,"status",472.061923766236,0.92429022082019,0.883280757097792,95.5631399317405
3,449.724608761525,2017,2015,"status",472.061923766236,0.952681388012619,0.883280757097792,92.7152317880794
3,472.061923766236,2018,2016,"status",472.061923766236,1,0.883280757097792,88.3280757097792
4,11.3782530976774,2014,2012,"status",12.7452517030521,0.892744479495266,0.883280757097794,98.9399293286223
4,11.2576355736738,2015,2013,"status",12.7452517030521,0.883280757097794,0.883280757097794,100
4,11.7803115110229,2016,2014,"status",12.7452517030521,0.924290220820188,0.883280757097794,95.563139931741
4,12.1421640830338,2017,2015,"status",12.7452517030521,0.952681388012613,0.883280757097794,92.7152317880801
4,12.7452517030521,2018,2016,"status",12.7452517030521,1,0.883280757097794,88.3280757097794
5,377.312336054142,2014,2012,"status",422.643146746159,0.892744479495268,0.883280757097791,98.9399293286218
5,373.31255864014,2015,2013,"status",422.643146746159,0.883280757097791,0.883280757097791,100
5,390.644927434147,2016,2014,"status",422.643146746159,0.924290220820189,0.883280757097791,95.5631399317405
5,402.644259676151,2017,2015,"status",422.643146746159,0.952681388012617,0.883280757097791,92.7152317880795
5,422.643146746159,2018,2016,"status",422.643146746159,1,0.883280757097791,88.3280757097791
6,487.226780239617,2014,2012,"status",545.762859844376,0.892744479495269,0.883280757097793,98.9399293286219
6,482.061832039197,2015,2013,"status",545.762859844376,0.883280757097793,0.883280757097793,100
6,504.443274241016,2016,2014,"status",545.762859844376,0.924290220820189,0.883280757097793,95.5631399317408
6,519.938118842276,2017,2015,"status",545.762859844376,0.952681388012618,0.883280757097793,92.7152317880796
6,545.762859844376,2018,2016,"status",545.762859844376,1,0.883280757097793,88.3280757097793
