"region_id","nt","scenario_year","data_year","dimension","max_nt","rescale","ref","status"
1,27.8397815916457,2014,2012,"status",29.4605907938991,0.944983818770225,0.944983818770225,100
1,29.4605907938991,2015,2013,"status",29.4605907938991,1,0.944983818770225,94.4983818770225
1,28.9266771743333,2016,2014,"status",29.4605907938991,0.981877022653722,0.944983818770225,96.2425840474619
1,28.4690369289912,2017,2015,"status",29.4605907938991,0.966343042071198,0.944983818770225,97.7896851975885
1,29.0601555792247,2018,2016,"status",29.4605907938991,0.98640776699029,0.944983818770225,95.8005249343832
2,23.9806756068606,2014,2012,"status",25.3768108305477,0.944983818770226,0.944983818770226,100
2,25.3768108305477,2015,2013,"status",25.3768108305477,1,0.944983818770226,94.4983818770226
2,24.9169074627449,2016,2014,"status",25.3768108305477,0.981877022653722,0.944983818770226,96.242584047462
2,24.5227045760568,2017,2015,"status",25.3768108305477,0.966343042071198,0.944983818770226,97.7896851975886
2,25.0318833046956,2018,2016,"status",25.3768108305477,0.986407766990291,0.944983818770226,95.8005249343831
3,18.5096877917481,2014,2012,"status",19.5873066015416,0.944983818770229,0.944983818770229,100
3,19.5873066015416,2015,2013,"status",19.5873066015416,1,0.944983818770229,94.4983818770229
3,19.2323262877273,2016,2014,"status",19.5873066015416,0.981877022653724,0.944983818770229,96.2425840474621
3,18.928057447315,2017,2015,"status",19.5873066015416,0.9663430420712,0.944983818770229,97.7896851975888
3,19.3210713661809,2018,2016,"status",19.5873066015416,0.986407766990294,0.944983818770229,95.8005249343832
4,0.499745092695851,2014,2012,"status",0.528839841243212,0.944983818770227,0.944983818770227,100
4,0.528839841243212,2015,2013,"status",0.528839841243212,1,0.944983818770227,94.4983818770227
4,0.519255688780552,2016,2014,"status",0.528839841243212,0.981877022653722,0.944983818770227,96.2425840474621
4,0.511040700955415,2017,2015,"status",0.528839841243212,0.966343042071198,0.944983818770227,97.7896851975887
4,0.521651726896217,2018,2016,"status",0.528839841243212,0.986407766990291,0.944983818770227,95.8005249343832
5,16.5719629136352,2014,2012,"status",17.5367689736756,0.944983818770227,0.944983818770227,100
5,17.5367689736756,2015,2013,"status",17.5367689736756,1,0.944983818770227,94.4983818770227
5,17.2189505068388,2016,2014,"status",17.5367689736756,0.981877022653724,0.944983818770227,96.2425840474619
5,16.9465346781215,2017,2015,"status",17.5367689736756,0.966343042071199,0.944983818770227,97.7896851975886
5,17.298405123548,2018,2016,"status",17.5367689736756,0.986407766990293,0.944983818770227,95.8005249343831
6,21.3995233156178,2014,2012,"status",22.6453859744038,0.944983818770225,0.944983818770225,100
6,22.6453859744038,2015,2013,"status",22.6453859744038,1,0.944983818770225,94.4983818770225
6,22.2349841573919,2016,2014,"status",22.6453859744038,0.981877022653719,0.944983818770225,96.2425840474622
6,21.8832111713818,2017,2015,"status",22.6453859744038,0.966343042071197,0.944983818770225,97.7896851975886
6,22.3375846116449,2018,2016,"status",22.6453859744038,0.986407766990291,0.944983818770225,95.8005249343831
