"region_id","gva","scenario_year","data_year","mar_jobs","gva_per_cap","ref","status"
1,19.0708466172155,2011,2011,192.5,0.0990693330764442,0.0990693330764442,100
1,10.861142339975,2012,2012,110,0.0987376576361364,0.0990693330764442,99.6652087684371
1,15.971615792615,2013,2013,162.5,0.0982868664160923,0.0990693330764442,99.2101827719501
1,17.0606652883631,2014,2014,182.5,0.0934830974704827,0.0990693330764442,94.3612867549528
1,15.5572988346812,2015,2015,170,0.0915135225569482,0.0990693330764442,92.3732094636534
2,2.92360949221435,2011,2011,40,0.0730902373053588,0.0730902373053588,100
2,3.53130677794623,2012,2012,50,0.0706261355589246,0.0730902373053588,96.6286855299983
2,4.12604415415884,2013,2013,60,0.068767402569314,0.0730902373053588,94.0856195089575
2,4.07812626180101,2014,2014,60,0.0679687710300168,0.0730902373053588,92.9929543750894
2,3.98718217971548,2015,2015,60,0.0664530363285913,0.0730902373053588,90.9191689321813
3,119.267145531655,2011,2011,1765,0.0675734535590113,0.0675734535590113,100
3,117.82054038558,2012,2012,1750,0.0673260230774743,0.0675734535590113,99.633834784956
3,141.558085281788,2013,2013,2140,0.0661486379821439,0.0675734535590113,97.8914566270864
3,116.423399932272,2014,2014,1817.5,0.064056891296986,0.0675734535590113,94.7959411916776
3,135.449061768872,2015,2015,2160,0.0627078989670704,0.0675734535590113,92.7996064494589
4,5.62637362637363,2011,2011,40,0.140659340659341,0.144086021505376,97.6217812038708
4,7.20430107526882,2012,2012,50,0.144086021505376,0.144086021505376,100
4,4.41121495327103,2013,2013,40,0.110280373831776,0.144086021505376,76.53787139071
4,4.1531914893617,2014,2014,40,0.103829787234043,0.144086021505376,72.0609717370593
4,3.66051660516605,2015,2015,40,0.0915129151291512,0.144086021505376,63.5126948284408
5,26.3447724455874,2011,2011,295,0.0893043133748725,0.0893043133748725,100
5,28.8738334688199,2012,2012,340,0.0849230396141762,0.0893043133748725,95.0939953568591
5,28.0024534591373,2013,2013,315,0.0888966776480549,0.0893043133748725,99.5435430704153
5,24.8028854851241,2014,2014,290,0.0855271913280141,0.0893043133748725,95.7705043529049
5,26.2609443665264,2015,2015,300,0.0875364812217547,0.0893043133748725,98.0204403501799
6,31.5718980101585,2011,2011,370,0.0853294540815095,0.0853294540815095,100
6,33.1535777267215,2012,2012,430,0.0771013435505151,0.0853294540815095,90.3572446120017
6,32.7409469614136,2013,2013,395,0.0828884733200344,0.0853294540815095,97.1393456248492
6,35.4267963923564,2014,2014,442.5,0.0800605568188845,0.0853294540815095,93.8252303154408
6,32.306802849252,2015,2015,410,0.0787970801201268,0.0853294540815095,92.3445262463033
