rgn_id,year,resilience_score
1,2010,0.750386945
1,2011,0.769725417
1,2012,0.778511148
1,2013,0.766964638
1,2014,0.773543315
1,2015,0.776237666
1,2016,0.784251162
1,2017,0.786689126
2,2010,0.750386945
2,2011,0.769725417
2,2012,0.778511148
2,2013,0.766964638
2,2014,0.773543315
2,2015,0.776237666
2,2016,0.784251162
2,2017,0.786689126
3,2010,0.750386945
3,2011,0.769725417
3,2012,0.778511148
3,2013,0.766964638
3,2014,0.773543315
3,2015,0.776237666
3,2016,0.784251162
3,2017,0.786689126
4,2010,0.750386945
4,2011,0.769725417
4,2012,0.778511148
4,2013,0.766964638
4,2014,0.773543315
4,2015,0.776237666
4,2016,0.784251162
4,2017,0.786689126
5,2010,0.750386945
5,2011,0.769725417
5,2012,0.778511148
5,2013,0.766964638
5,2014,0.773543315
5,2015,0.776237666
5,2016,0.784251162
5,2017,0.786689126
6,2010,0.750386945
6,2011,0.769725417
6,2012,0.778511148
6,2013,0.766964638
6,2014,0.773543315
6,2015,0.776237666
6,2016,0.784251162
