"rgn_id","stock_id","year","taxon_penalty_code","rgn_catch_T"
1,"Alosa_alosa,_A._fallax-27","2006",2,0.0004512193
1,"Ammodytes_spp-27","2006",2,0.67682895
1,"Aphanopus_carbo-27","2006",0,0.022560965
1,"Aspitrigla_cuculus-27","2006",0,10.337434163
1,"Balistidae-27","2006",5,0.0004512193
1,"Belone_belone-27","2006",0,0.0004512193
1,"Beryx_decadactylus-27","2006",0,0.004512193
1,"Bivalvia-27","2006",7,0.0004512193
1,"Boops_boops-27","2006",0,0.0004512193
1,"Buccinum_undatum-27","2006",0,25.092305273
1,"Cancer_pagurus-27","2006",0,59.208996546
1,"Carcinus_maenas-27","2006",0,0.0004512193
1,"Cerastoderma_edule-27","2006",0,41.73778525
1,"Chelidonichthys_lastoviza-27","2006",0,0.004512193
1,"Chelidonichthys_lucerna-27","2006",0,1.53414562
1,"Clupea_harengus-27","2006",0,3.42926668
1,"Conger_conger-27","2006",0,3.930120103
1,"Crustacea-27","2006",7,0.022560965
1,"Dasyatis_pastinaca-27","2006",0,0.004512193
1,"Dicentrarchus_labrax-27","2006",0,6.547192043
1,"Eutrigla_gurnardus-27","2006",0,0.166951141
1,"Gadus_morhua-27","2006",0,19.199381215
1,"Gaidropsarus_spp-27","2006",2,0.1583779743
1,"Galeorhinus_galeus-27","2006",0,1.520609041
1,"Glyptocephalus_cynoglossus-27","2006",0,0.338414475
1,"Helicolenus_dactylopterus-27","2006",0,0.049634123
1,"Hippoglossus_hippoglossus-27","2006",0,0.0004512193
1,"Homarus_gammarus-27","2006",0,9.083044509
1,"Labridae-27","2006",5,0.0004512193
1,"Labrus_bergylta-27","2006",0,0.139877983
1,"Lamna_nasus-27","2006",0,0.198536492
1,"Lepidorhombus_spp-27","2006",2,3.912071331
1,"Lepidorhombus_whiffiagonis-27","2006",0,2.52682808
1,"Limanda_limanda-27","2006",0,1.182194566
1,"Loliginidae,_Ommastrephidae-27","2006",5,5.387558442
1,"Loligo_spp-27","2006",2,1.525121234
1,"Lophiidae-27","2006",5,13.559139965
1,"Lophius_piscatorius-27","2006",0,10.684873024
1,"Lophius_spp-27","2006",2,12.074628468
1,"Maja_squinado-27","2006",0,26.12559747
1,"Melanogrammus_aeglefinus-27","2006",0,33.457911095
1,"Merlangius_merlangus-27","2006",0,55.351071531
1,"Merluccius_merluccius-27","2006",0,5.64024125
1,"Microchirus_spp-27","2006",2,0.004512193
1,"Microstomus_kitt-27","2006",0,14.84511497
1,"Molva_dypterygia-27","2006",0,0.013536579
1,"Molva_molva-27","2006",0,5.725972917
1,"Mugilidae-27","2006",5,0.6321582393
1,"Mullus_surmuletus-27","2006",0,2.274145272
1,"Mustelus_spp-27","2006",2,1.439389567
1,"Mytilus_edulis-27","2006",0,40.24876156
1,"Nephrops_norvegicus-27","2006",0,0.934023951
1,"Octopodidae-27","2006",5,0.279755966
1,"Octopus_spp-27","2006",2,0.699389915
1,"Octopus_vulgaris-27","2006",0,0.0004512193
1,"Ommastrephidae-27","2006",5,0.031585351
1,"Osteichthyes-27","2006",7,0.27073158
1,"Osteichthyes-27","2006",7,0.401585177
1,"Pagellus_bogaraveo-27","2006",0,0.0184999913
1,"Pagellus_erythrinus-27","2006",0,0.004512193
1,"Palaemon_serratus-27","2006",0,0.0004512193
1,"Palinurus_elephas-27","2006",0,0.018048772
1,"Palinurus_spp-27","2006",2,0.18048772
1,"Pecten_maximus-27","2006",0,9.9363002053
1,"Perciformes-27","2006",7,1.430365181
1,"Perciformes-27","2006",7,0.004512193
1,"Phycis_blennoides-27","2006",0,0.4967924493
1,"Platichthys_flesus-27","2006",0,0.081219474
1,"Pleuronectes_platessa-27","2006",0,6.213289761
1,"Pollachius_pollachius-27","2006",0,18.039747614
1,"Pollachius_virens-27","2006",0,0.7584996433
1,"Polyprion_americanus-27","2006",0,0.0004512193
1,"Portunus_spp-27","2006",2,0.27073158
1,"Prionace_glauca-27","2006",0,0.085731667
1,"Psetta_maxima-27","2006",0,3.104388784
1,"Raja_batis-27","2006",0,0.216585264
1,"Raja_circularis-27","2006",0,0.036097544
1,"Raja_clavata-27","2006",0,1.394267637
1,"Raja_fullonica-27","2006",0,0.081219474
1,"Raja_microocellata-27","2006",0,0.216585264
1,"Raja_montagui-27","2006",0,5.757558268
1,"Raja_naevus-27","2006",0,2.79755966
1,"Raja_oxyrinchus-27","2006",0,0.009024386
1,"Raja_spp-27","2006",2,40.108883577
1,"Rajiformes-27","2006",7,0.040609737
1,"Sardina_pilchardus-27","2006",0,17.82316235
1,"Scomber_scombrus-27","2006",0,44.048028066
1,"Scophthalmus_rhombus-27","2006",0,3.072803433
1,"Scorpaena_scrofa-27","2006",0,0.004512193
1,"Scorpaenidae-27","2006",5,0.004512193
1,"Scyliorhinidae-27","2006",5,0.171463334
1,"Scyliorhinus_canicula-27","2006",0,4.913778177
1,"Scyliorhinus_stellaris-27","2006",0,0.081219474
1,"Selachimorpha(Pleurotremata)-27","2006",7,0.108292632
1,"Sepia_officinalis-27","2006",0,0.234634036
1,"Sepia_orbignyana-27","2006",0,0.004512193
1,"Sepiidae,_Sepiolidae-27","2006",5,1.304023777
1,"Solea_lascaris-27","2006",0,0.288780352
1,"Solea_solea-27","2006",0,21.121575433
1,"Sparidae-27","2006",5,0.04512193
1,"Sparus_aurata-27","2006",0,0.0139877983
1,"Spondyliosoma_cantharus-27","2006",0,0.1583779743
1,"Sprattus_sprattus-27","2006",0,0.0004512193
1,"Squalidae-27","2006",5,0.09024386
1,"Squalidae,_Scyliorhinidae-27","2006",5,0.81219474
1,"Squalus_acanthias-27","2006",0,2.427559834
1,"Squalus_spp-27","2006",2,1.660487024
1,"Squatina_squatina-27","2006",0,0.0004512193
1,"Thunnus_alalunga-27","2006",0,1.710121147
1,"Todarodes_sagittatus-27","2006",0,0.013536579
1,"Trachinus_draco-27","2006",0,0.0230121843
