rgn_id,year,w_fis
1,2005,0.919597538816999
1,2006,0.916296346280901
1,2007,0.905952836778695
1,2008,0.891347363960552
1,2009,0.889689787233512
1,2010,0.895676898188435
1,2011,0.867453123609016
1,2012,0.865548318084822
1,2013,0.875683232353233
1,2014,0.899194640933054
2,2005,0.919597538816999
2,2006,0.916296346280901
2,2007,0.905952836778695
2,2008,0.891347363960552
2,2009,0.889689787233512
2,2010,0.895676898188435
2,2011,0.867453123609016
2,2012,0.865548318084822
2,2013,0.875683232353233
2,2014,0.899194640933054
3,2005,0.919597538816999
3,2006,0.916296346280901
3,2007,0.905952836778695
3,2008,0.891347363960552
3,2009,0.889689787233512
3,2010,0.895676898188435
3,2011,0.867453123609016
3,2012,0.865548318084822
3,2013,0.875683232353233
3,2014,0.899194640933054
4,2005,0.919597538816999
4,2006,0.916296346280901
4,2007,0.905952836778695
4,2008,0.891347363960552
4,2009,0.889689787233512
4,2010,0.895676898188435
4,2011,0.867453123609016
4,2012,0.865548318084822
4,2013,0.875683232353233
4,2014,0.899194640933054
5,2005,0.919597538816999
5,2006,0.916296346280901
5,2007,0.905952836778695
5,2008,0.891347363960552
5,2009,0.889689787233512
5,2010,0.895676898188435
5,2011,0.867453123609016
5,2012,0.865548318084822
5,2013,0.875683232353233
5,2014,0.899194640933054
6,2005,0.919597538816999
6,2006,0.916296346280901
6,2007,0.905952836778695
6,2008,0.891347363960552
6,2009,0.889689787233512
6,2010,0.895676898188435
6,2011,0.867453123609016
6,2012,0.865548318084822
6,2013,0.875683232353233
6,2014,0.899194640933054
