rgn_id,year,resilience_score
1,1996,0.8255348
1,1998,0.833041503
1,2000,0.8305041
1,2002,0.81003073
1,2003,0.794695067
1,2004,0.797540197
1,2005,0.780737937
1,2006,0.80456327
1,2007,0.796846843
1,2008,0.78784495
1,2009,0.763098017
1,2010,0.779069973
1,2011,0.771010287
1,2012,0.777563023
1,2013,0.782849413
1,2014,0.792390087
1,2015,0.80315373
1,2016,0.786937937
1,2017,0.77488392
2,1996,0.8255348
2,1998,0.833041503
2,2000,0.8305041
2,2002,0.81003073
2,2003,0.794695067
2,2004,0.797540197
2,2005,0.780737937
2,2006,0.80456327
2,2007,0.796846843
2,2008,0.78784495
2,2009,0.763098017
2,2010,0.779069973
2,2011,0.771010287
2,2012,0.777563023
2,2013,0.782849413
2,2014,0.792390087
2,2015,0.80315373
2,2016,0.786937937
2,2017,0.77488392
3,1996,0.8255348
3,1998,0.833041503
3,2000,0.8305041
3,2002,0.81003073
3,2003,0.794695067
3,2004,0.797540197
3,2005,0.780737937
3,2006,0.80456327
3,2007,0.796846843
3,2008,0.78784495
3,2009,0.763098017
3,2010,0.779069973
3,2011,0.771010287
3,2012,0.777563023
3,2013,0.782849413
3,2014,0.792390087
3,2015,0.80315373
3,2016,0.786937937
3,2017,0.77488392
4,1996,0.8255348
4,1998,0.833041503
4,2000,0.8305041
4,2002,0.81003073
4,2003,0.794695067
4,2004,0.797540197
4,2005,0.780737937
4,2006,0.80456327
4,2007,0.796846843
4,2008,0.78784495
4,2009,0.763098017
4,2010,0.779069973
4,2011,0.771010287
4,2012,0.777563023
4,2013,0.782849413
4,2014,0.792390087
4,2015,0.80315373
4,2016,0.786937937
4,2017,0.77488392
5,1996,0.8255348
5,1998,0.833041503
5,2000,0.8305041
5,2002,0.81003073
5,2003,0.794695067
5,2004,0.797540197
5,2005,0.780737937
5,2006,0.80456327
5,2007,0.796846843
5,2008,0.78784495
5,2009,0.763098017
5,2010,0.779069973
5,2011,0.771010287
5,2012,0.777563023
5,2013,0.782849413
5,2014,0.792390087
5,2015,0.80315373
5,2016,0.786937937
5,2017,0.77488392
6,1996,0.8255348
6,1998,0.833041503
6,2000,0.8305041
6,2002,0.81003073
6,2003,0.794695067
6,2004,0.797540197
6,2005,0.780737937
6,2006,0.80456327
6,2007,0.796846843
6,2008,0.78784495
6,2009,0.763098017
6,2010,0.779069973
6,2011,0.771010287
6,2012,0.777563023
6,2013,0.782849413
6,2014,0.792390087
6,2015,0.80315373
6,2016,0.786937937
6,2017,0.77488392
