rgn_id,year,w_fis
1,2006,0.998716176
1,2007,0.998716176
1,2008,0.998716176
1,2009,0.998716176
1,2010,0.998716176
1,2011,0.998716176
1,2012,0.998716176
1,2013,0.998716176
1,2014,0.998716176
1,2015,0.998716176
1,2016,0.998716176
2,2006,0.998716176
2,2007,0.998716176
2,2008,0.998716176
2,2009,0.998716176
2,2010,0.998716176
2,2011,0.998716176
2,2012,0.998716176
2,2013,0.998716176
2,2014,0.998716176
2,2015,0.998716176
2,2016,0.998716176
3,2006,0.998716176
3,2007,0.998716176
3,2008,0.998716176
3,2009,0.998716176
3,2010,0.998716176
3,2011,0.998716176
3,2012,0.998716176
3,2013,0.998716176
3,2014,0.998716176
3,2015,0.998716176
3,2016,0.998716176
4,2006,0.998716176
4,2007,0.998716176
4,2008,0.998716176
4,2009,0.998716176
4,2010,0.998716176
4,2011,0.998716176
4,2012,0.998716176
4,2013,0.998716176
4,2014,0.998716176
4,2015,0.998716176
4,2016,0.998716176
5,2006,0.998716176
5,2007,0.998716176
5,2008,0.998716176
5,2009,0.998716176
5,2010,0.998716176
5,2011,0.998716176
5,2012,0.998716176
5,2013,0.998716176
5,2014,0.998716176
5,2015,0.998716176
5,2016,0.998716176
6,2006,0.998716176
6,2007,0.998716176
6,2008,0.998716176
6,2009,0.998716176
6,2010,0.998716176
6,2011,0.998716176
6,2012,0.998716176
6,2013,0.998716176
6,2014,0.998716176
6,2015,0.998716176
6,2016,0.998716176
