rgn_id,year,Ep
1,1995,0.0550963
1,1996,0.0605864
1,1997,0.0602669
1,1998,0.0608124
1,1999,0.0567316
1,2000,0.0574164
1,2001,0.0560778
1,2002,0.0518381
1,2003,0.0480524
1,2004,0.0455146
1,2005,0.0442591
1,2006,0.0473726
1,2007,0.0483922
1,2008,0.0472478
1,2009,0.0449185
1,2010,0.0437112
1,2011,0.0456692
1,2012,0.046956
1,2013,0.0453151
1,2014,0.0452755
1,2015,0.0457814
1,2016,0.046201
1,2017,0.046982
1,2018,0.047824
1,2019,0.0470138
1,2020,0.0473696
1,2021,0.0477934
1,2022,0.0480322
1,2023,0.048277
1,2024,0.0486155
1,2025,0.0486384
1,2026,0.0497356
1,2027,0.0501678
2,1995,0.0550963
2,1996,0.0605864
2,1997,0.0602669
2,1998,0.0608124
2,1999,0.0567316
2,2000,0.0574164
2,2001,0.0560778
2,2002,0.0518381
2,2003,0.0480524
2,2004,0.0455146
2,2005,0.0442591
2,2006,0.0473726
2,2007,0.0483922
2,2008,0.0472478
2,2009,0.0449185
2,2010,0.0437112
2,2011,0.0456692
2,2012,0.046956
2,2013,0.0453151
2,2014,0.0452755
2,2015,0.0457814
2,2016,0.046201
2,2017,0.046982
2,2018,0.047824
2,2019,0.0470138
2,2020,0.0473696
2,2021,0.0477934
2,2022,0.0480322
2,2023,0.048277
2,2024,0.0486155
2,2025,0.0486384
2,2026,0.0497356
2,2027,0.0501678
3,1995,0.0550963
3,1996,0.0605864
3,1997,0.0602669
3,1998,0.0608124
3,1999,0.0567316
3,2000,0.0574164
3,2001,0.0560778
3,2002,0.0518381
3,2003,0.0480524
3,2004,0.0455146
3,2005,0.0442591
3,2006,0.0473726
3,2007,0.0483922
3,2008,0.0472478
3,2009,0.0449185
3,2010,0.0437112
3,2011,0.0456692
3,2012,0.046956
3,2013,0.0453151
3,2014,0.0452755
3,2015,0.0457814
3,2016,0.046201
3,2017,0.046982
3,2018,0.047824
3,2019,0.0470138
3,2020,0.0473696
3,2021,0.0477934
3,2022,0.0480322
3,2023,0.048277
3,2024,0.0486155
3,2025,0.0486384
3,2026,0.0497356
3,2027,0.0501678
4,1995,0.0550963
4,1996,0.0605864
4,1997,0.0602669
4,1998,0.0608124
4,1999,0.0567316
4,2000,0.0574164
4,2001,0.0560778
4,2002,0.0518381
4,2003,0.0480524
4,2004,0.0455146
4,2005,0.0442591
4,2006,0.0473726
4,2007,0.0483922
4,2008,0.0472478
4,2009,0.0449185
4,2010,0.0437112
4,2011,0.0456692
4,2012,0.046956
4,2013,0.0453151
4,2014,0.0452755
4,2015,0.0457814
4,2016,0.046201
4,2017,0.046982
4,2018,0.047824
4,2019,0.0470138
4,2020,0.0473696
4,2021,0.0477934
4,2022,0.0480322
4,2023,0.048277
4,2024,0.0486155
4,2025,0.0486384
4,2026,0.0497356
4,2027,0.0501678
5,1995,0.0550963
5,1996,0.0605864
5,1997,0.0602669
5,1998,0.0608124
5,1999,0.0567316
5,2000,0.0574164
5,2001,0.0560778
5,2002,0.0518381
5,2003,0.0480524
5,2004,0.0455146
5,2005,0.0442591
5,2006,0.0473726
5,2007,0.0483922
5,2008,0.0472478
5,2009,0.0449185
5,2010,0.0437112
5,2011,0.0456692
5,2012,0.046956
5,2013,0.0453151
5,2014,0.0452755
5,2015,0.0457814
5,2016,0.046201
5,2017,0.046982
5,2018,0.047824
5,2019,0.0470138
5,2020,0.0473696
5,2021,0.0477934
5,2022,0.0480322
5,2023,0.048277
5,2024,0.0486155
5,2025,0.0486384
5,2026,0.0497356
5,2027,0.0501678
6,1995,0.0550963
6,1996,0.0605864
6,1997,0.0602669
6,1998,0.0608124
6,1999,0.0567316
6,2000,0.0574164
6,2001,0.0560778
6,2002,0.0518381
6,2003,0.0480524
6,2004,0.0455146
6,2005,0.0442591
6,2006,0.0473726
6,2007,0.0483922
6,2008,0.0472478
6,2009,0.0449185
6,2010,0.0437112
6,2011,0.0456692
6,2012,0.046956
6,2013,0.0453151
6,2014,0.0452755
6,2015,0.0457814
6,2016,0.046201
6,2017,0.046982
6,2018,0.047824
6,2019,0.0470138
6,2020,0.0473696
6,2021,0.0477934
6,2022,0.0480322
6,2023,0.048277
6,2024,0.0486155
6,2025,0.0486384
6,2026,0.0497356
6,2027,0.0501678
