"region_id","year","data_year","status"
1,2010,2010,32.3773086905681
1,2011,2011,32.3773086905681
1,2012,2012,32.3773086905681
1,2013,2013,32.3773086905681
1,2014,2014,32.3773086905681
1,2015,2015,32.3773086905681
1,2016,2016,32.3773086905681
1,2017,2017,32.3773086905681
1,2018,2018,32.3773086905681
2,2010,2010,11.7691079920787
2,2011,2011,11.7691079920787
2,2012,2012,11.7691079920787
2,2013,2013,11.7691079920787
2,2014,2014,11.7691079920787
2,2015,2015,11.7691079920787
2,2016,2016,14.0195811220988
2,2017,2017,14.0195811220988
2,2018,2018,14.0195811220988
3,2010,2010,5.26464486194494
3,2011,2011,5.26464486194494
3,2012,2012,5.26464486194494
3,2013,2013,6.32031266452281
3,2014,2014,6.32031266452281
3,2015,2015,6.32031266452281
3,2016,2016,8.50430656414594
3,2017,2017,13.639039609858
3,2018,2018,13.639039609858
4,2010,2010,21.8378135068584
4,2011,2011,21.8378135068584
4,2012,2012,21.8378135068584
4,2013,2013,24.7210963687192
4,2014,2014,24.7210963687192
4,2015,2015,24.7210963687192
4,2016,2016,24.7210963687192
4,2017,2017,24.7210963687192
4,2018,2018,24.7210963687192
5,2010,2010,4.31819905997332
5,2011,2011,4.31819905997332
5,2012,2012,4.31819905997332
5,2013,2013,12.1630078829824
5,2014,2014,12.1630078829824
5,2015,2015,12.1630078829824
5,2016,2016,12.1630078829824
5,2017,2017,19.786062006072
5,2018,2018,19.786062006072
6,2010,2010,4.26743310652756
6,2011,2011,4.26743310652756
6,2012,2012,4.26743310652756
6,2013,2013,5.08162408438057
6,2014,2014,5.08162408438057
6,2015,2015,5.08162408438057
6,2016,2016,5.08162408438057
6,2017,2017,9.2033935518082
6,2018,2018,9.2033935518082
