"rgn_id","year","health","habitat","status","data_year","region_id"
1,2007,0.840686274509804,"saltmarsh",84.0686274509804,2007,1
1,2008,0.649509803921569,"saltmarsh",64.9509803921569,2008,1
1,2009,0.610294117647059,"saltmarsh",61.0294117647059,2009,1
1,2010,0.561274509803922,"saltmarsh",56.1274509803922,2010,1
1,2011,0.901960784313726,"saltmarsh",90.1960784313726,2011,1
1,2012,0.906862745098039,"saltmarsh",90.6862745098039,2012,1
1,2013,0.911764705882353,"saltmarsh",91.1764705882353,2013,1
1,2014,0.911764705882353,"saltmarsh",91.1764705882353,2014,1
1,2015,0.928921568627451,"saltmarsh",92.8921568627451,2015,1
1,2016,0.575980392156863,"saltmarsh",57.5980392156863,2016,1
1,2017,0.551470588235294,"saltmarsh",55.1470588235294,2017,1
1,2018,0.54656862745098,"saltmarsh",54.656862745098,2018,1
2,2007,0.8,"saltmarsh",80,2007,2
2,2008,0.8,"saltmarsh",80,2008,2
2,2009,0.8,"saltmarsh",80,2009,2
2,2010,0.9,"saltmarsh",90,2010,2
2,2011,0.9,"saltmarsh",90,2011,2
2,2012,0.85,"saltmarsh",85,2012,2
2,2013,0.85,"saltmarsh",85,2013,2
2,2014,0.85,"saltmarsh",85,2014,2
2,2015,0.85,"saltmarsh",85,2015,2
2,2016,0.85,"saltmarsh",85,2016,2
2,2017,0.75,"saltmarsh",75,2017,2
2,2018,0.55,"saltmarsh",55,2018,2
3,2007,0.769230769230769,"saltmarsh",76.9230769230769,2007,3
3,2008,0.692307692307692,"saltmarsh",69.2307692307692,2008,3
3,2009,0.692307692307692,"saltmarsh",69.2307692307692,2009,3
3,2010,0.846153846153846,"saltmarsh",84.6153846153846,2010,3
3,2011,0.958333333333333,"saltmarsh",95.8333333333333,2011,3
3,2012,0.958333333333333,"saltmarsh",95.8333333333333,2012,3
3,2013,0.958333333333333,"saltmarsh",95.8333333333333,2013,3
3,2014,0.989583333333333,"saltmarsh",98.9583333333333,2014,3
3,2015,0.96875,"saltmarsh",96.875,2015,3
3,2016,0.90625,"saltmarsh",90.625,2016,3
3,2017,0.833333333333333,"saltmarsh",83.3333333333333,2017,3
3,2018,0.833333333333333,"saltmarsh",83.3333333333333,2018,3
4,2007,1,"saltmarsh",100,2007,4
4,2008,1,"saltmarsh",100,2008,4
4,2009,0.5,"saltmarsh",50,2009,4
4,2010,1,"saltmarsh",100,2010,4
4,2011,1,"saltmarsh",100,2011,4
4,2012,1,"saltmarsh",100,2012,4
4,2013,1,"saltmarsh",100,2013,4
4,2014,1,"saltmarsh",100,2014,4
4,2015,0.5,"saltmarsh",50,2015,4
4,2016,0.5,"saltmarsh",50,2016,4
4,2017,0.5,"saltmarsh",50,2017,4
4,2018,0.5,"saltmarsh",50,2018,4
5,2007,0.816666666666667,"saltmarsh",81.6666666666667,2007,5
5,2008,0.683333333333333,"saltmarsh",68.3333333333333,2008,5
5,2009,0.65,"saltmarsh",65,2009,5
5,2010,0.583333333333333,"saltmarsh",58.3333333333333,2010,5
5,2011,0.9375,"saltmarsh",93.75,2011,5
5,2012,0.9875,"saltmarsh",98.75,2012,5
5,2013,0.9875,"saltmarsh",98.75,2013,5
5,2014,0.9875,"saltmarsh",98.75,2014,5
5,2015,0.9125,"saltmarsh",91.25,2015,5
5,2016,0.6375,"saltmarsh",63.75,2016,5
5,2017,0.6375,"saltmarsh",63.75,2017,5
5,2018,0.6375,"saltmarsh",63.75,2018,5
6,2007,0.724137931034483,"saltmarsh",72.4137931034483,2007,6
6,2008,0.566666666666667,"saltmarsh",56.6666666666667,2008,6
6,2009,0.633333333333333,"saltmarsh",63.3333333333333,2009,6
6,2010,0.958333333333333,"saltmarsh",95.8333333333333,2010,6
6,2011,0.975,"saltmarsh",97.5,2011,6
6,2012,0.958333333333333,"saltmarsh",95.8333333333333,2012,6
6,2013,0.975,"saltmarsh",97.5,2013,6
6,2014,0.925,"saltmarsh",92.5,2014,6
6,2015,0.808333333333333,"saltmarsh",80.8333333333333,2015,6
6,2016,0.508333333333333,"saltmarsh",50.8333333333333,2016,6
6,2017,0.508333333333333,"saltmarsh",50.8333333333333,2017,6
6,2018,0.475,"saltmarsh",47.5,2018,6
