"region_id","year","data_year","status"
1,2004,2004,24.6342099585089
1,2005,2005,24.6570664185446
1,2006,2006,24.6570664185446
1,2007,2007,24.6570664185446
1,2008,2008,24.6570664185446
1,2009,2009,24.6570664185446
1,2010,2010,43.4388798165715
1,2011,2011,43.4388798165715
1,2012,2012,43.4388798165715
1,2013,2013,43.4388798165715
1,2014,2014,43.4388798165715
1,2015,2015,43.4388798165715
1,2016,2016,43.4388798165715
1,2017,2017,43.4388798165715
1,2018,2017,43.4388798165715
2,2004,2004,43.6850585221166
2,2005,2005,44.2391785513873
2,2006,2006,44.2391785513873
2,2007,2007,44.2391785513873
2,2008,2008,44.2391785513873
2,2009,2009,44.2391785513873
2,2010,2010,44.2391785513873
2,2011,2011,44.2391785513873
2,2012,2012,44.2391785513873
2,2013,2013,44.2391785513873
2,2014,2014,44.2391785513873
2,2015,2015,44.2391785513873
2,2016,2016,47.1728120903019
2,2017,2017,47.1728120903019
2,2018,2017,47.1728120903019
3,2004,2004,44.3574006630634
3,2005,2005,45.4794910937273
3,2006,2006,45.4794910937273
3,2007,2007,45.4794910937273
3,2008,2008,45.4794910937273
3,2009,2009,45.4794910937273
3,2010,2010,45.4794910937273
3,2011,2011,45.480082225
3,2012,2012,45.480082225
3,2013,2013,48.4233896568477
3,2014,2014,48.4233896568477
3,2015,2015,48.4233896568477
3,2016,2016,51.5091062725504
3,2017,2017,57.9751582908944
3,2018,2017,57.9751582908944
4,2004,2004,69.4774218728874
4,2005,2005,83.6952977269672
4,2006,2006,83.6952977269672
4,2007,2007,83.6952977269672
4,2008,2008,83.6952977269672
4,2009,2009,83.6952977269672
4,2010,2010,83.6952977269672
4,2011,2011,83.6952977269672
4,2012,2012,83.6952977269672
4,2013,2013,83.9563578211617
4,2014,2014,83.9563578211617
4,2015,2015,83.9563578211617
4,2016,2016,83.9563578211617
4,2017,2017,83.9563578211617
4,2018,2017,83.9563578211617
5,2004,2004,58.4099553021817
5,2005,2005,61.146668060848
5,2006,2006,61.146668060848
5,2007,2007,61.146668060848
5,2008,2008,61.146668060848
5,2009,2009,61.146668060848
5,2010,2010,61.146668060848
5,2011,2011,61.146668060848
5,2012,2012,61.146668060848
5,2013,2013,70.3150203740486
5,2014,2014,70.3150203740486
5,2015,2015,70.3150203740486
5,2016,2016,70.3150203740486
5,2017,2017,78.9645182898239
5,2018,2017,78.9645182898239
6,2004,2004,27.762688690785
6,2005,2005,27.762688690785
6,2006,2006,27.762688690785
6,2007,2007,27.762688690785
6,2008,2008,27.762688690785
6,2009,2009,27.762688690785
6,2010,2010,27.762688690785
6,2011,2011,27.762688690785
6,2012,2012,27.762688690785
6,2013,2013,30.2352213004547
6,2014,2014,30.2352213004547
6,2015,2015,30.2352213004547
6,2016,2016,30.5073475678748
6,2017,2017,37.5847147186224
6,2018,2017,37.5847147186224
