"region_id","pst","scenario_year","data_year","dimension","max_pst","rescale","ref","status"
1,633.859313004987,2014,2012,"status",710.012021987919,0.892744479495267,0.0158555562793912,1.77604641009435
1,627.139956330023,2015,2013,"status",710.012021987919,0.883280757097792,0.0158555562793912,1.79507547877393
1,656.257168588202,2016,2014,"status",710.012021987919,0.924290220820188,0.0158555562793912,1.7154304916611
1,676.415238613096,2017,2015,"status",710.012021987919,0.952681388012618,0.0158555562793912,1.66430839091623
1,710.012021987919,2018,2016,"status",710.012021987919,1,0.0158555562793912,1.58555562793912
2,545.994749115471,2014,2012,"status",710.012021987919,0.768993668004063,0.0158555562793912,2.06185784605283
2,540.206818912834,2015,2013,"status",710.012021987919,0.760841791664798,0.0158555562793912,2.08394918011768
2,565.28784979093,2016,2014,"status",710.012021987919,0.796166589134949,0.0158555562793912,1.99148727110222
2,582.651640398842,2017,2015,"status",710.012021987919,0.820622218152746,0.0158555562793912,1.93213831269189
2,611.59129141203,2018,2016,"status",710.012021987919,0.861381599849075,0.0158555562793912,1.84071220956767
3,421.430676422223,2014,2012,"status",710.012021987919,0.593554282703954,0.0158555562793912,2.67129001363797
3,416.963213421281,2015,2013,"status",710.012021987919,0.587262187834301,0.0158555562793912,2.69991097806981
3,436.322219758698,2016,2014,"status",710.012021987919,0.614527932269465,0.0158555562793912,2.58011970600527
3,449.724608761525,2017,2015,"status",710.012021987919,0.633404216878425,0.0158555562793912,2.50322872138922
3,472.061923766236,2018,2016,"status",710.012021987919,0.664864691226691,0.0158555562793912,2.38477941280614
4,11.3782530976774,2014,2012,"status",710.012021987919,0.0160254372395275,0.0158555562793912,98.9399293286223
4,11.2576355736738,2015,2013,"status",710.012021987919,0.0158555562793912,0.0158555562793912,100
4,11.7803115110229,2016,2014,"status",710.012021987919,0.0165917071066486,0.0158555562793912,95.563139931741
4,12.1421640830338,2017,2015,"status",710.012021987919,0.0171013499870575,0.0158555562793912,92.7152317880801
4,12.7452517030521,2018,2016,"status",710.012021987919,0.0179507547877393,0.0158555562793912,88.3280757097794
5,377.312336054142,2014,2012,"status",710.012021987919,0.531416827278119,0.0158555562793912,2.98363835420912
5,373.31255864014,2015,2013,"status",710.012021987919,0.525783433349375,0.0158555562793912,3.01560590800423
5,390.644927434147,2016,2014,"status",710.012021987919,0.550194807040597,0.0158555562793912,2.88180769365591
5,402.644259676151,2017,2015,"status",710.012021987919,0.567094988826826,0.0158555562793912,2.79592600742114
5,422.643146746159,2018,2016,"status",710.012021987919,0.595261958470543,0.0158555562793912,2.66362666953054
6,487.226780239617,2014,2012,"status",710.012021987919,0.686223282354376,0.0158555562793912,2.31055353076802
6,482.061832039197,2015,2013,"status",710.012021987919,0.678948830597969,0.0158555562793912,2.33530946145482
6,504.443274241016,2016,2014,"status",710.012021987919,0.710471454875731,0.0158555562793912,2.23169504848925
6,519.938118842276,2017,2015,"status",710.012021987919,0.732294810144951,0.0158555562793912,2.16518758015679
6,545.762859844376,2018,2016,"status",710.012021987919,0.768667068926985,0.0158555562793912,2.06273390917145
