"rgn_id","habitat","year","health","status","data_year","region_id"
1,"cms",2014,1,100,2014,1
1,"cms",2015,1,100,2015,1
1,"cms",2016,1,100,2016,1
1,"cms",2017,1,100,2017,1
1,"cms",2018,1,100,2018,1
2,"cms",2014,0.879943157841423,87.9943157841423,2014,2
2,"cms",2015,0.939221822754928,93.9221822754928,2015,2
2,"cms",2016,0.959115078241714,95.9115078241714,2016,2
2,"cms",2017,0.949238376296982,94.9238376296982,2017,2
2,"cms",2018,0.961504447295071,96.1504447295071,2018,2
3,"cms",2014,0.537070339205472,53.7070339205472,2014,3
3,"cms",2015,0.49562579654633,49.562579654633,2015,3
3,"cms",2016,0.449664018925502,44.9664018925502,2016,3
3,"cms",2017,0.534152098089648,53.4152098089648,2017,3
3,"cms",2018,0.528461203083958,52.8461203083958,2018,3
4,"cms",2014,0.886927956528185,88.6927956528185,2014,4
4,"cms",2015,0.869626274928318,86.9626274928318,2015,4
4,"cms",2016,0.827083673323966,82.7083673323966,2016,4
4,"cms",2017,0.875838265698721,87.5838265698721,2017,4
4,"cms",2018,0.756562120213952,75.6562120213952,2018,4
5,"cms",2014,0.363738910533491,36.3738910533491,2014,5
5,"cms",2015,0.171979524248795,17.1979524248795,2015,5
5,"cms",2016,0.0826935483959357,8.26935483959357,2016,5
5,"cms",2017,0.263516986845757,26.3516986845757,2017,5
5,"cms",2018,0.159931909293031,15.9931909293031,2018,5
6,"cms",2014,0.720041780941013,72.0041780941013,2014,6
6,"cms",2015,0.346123030823033,34.6123030823033,2015,6
6,"cms",2016,0.233348684557524,23.3348684557524,2016,6
6,"cms",2017,0,0,2017,6
6,"cms",2018,0.224249663137853,22.4249663137853,2018,6
