"region_id","status","scenario_year","data_year"
1,76.496416261925,2011,2011
1,73.8722479250993,2012,2012
1,80.3896102522626,2013,2013
1,75.5830600523753,2014,2014
1,74.9054834851533,2015,2015
1,74.9054834851533,2016,2015
1,74.9054834851533,2017,2015
1,74.9054834851533,2018,2015
2,94.9395744101891,2011,2011
2,93.2572984025358,2012,2012
2,98.006072995276,2013,2013
2,99.3683460604103,2014,2014
2,91.1323879141912,2015,2015
2,91.1323879141912,2016,2015
2,91.1323879141912,2017,2015
2,91.1323879141912,2018,2015
3,78.708415155935,2011,2011
3,63.829236958642,2012,2012
3,84.0370083754637,2013,2013
3,86.6510506199531,2014,2014
3,69.3775750519486,2015,2015
3,69.3775750519486,2016,2015
3,69.3775750519486,2017,2015
3,69.3775750519486,2018,2015
4,96.1824427289978,2011,2011
4,81.8775299194053,2012,2012
4,100,2013,2013
4,99.9357819791231,2014,2014
4,61.6400611947217,2015,2015
4,61.6400611947217,2016,2015
4,61.6400611947217,2017,2015
4,61.6400611947217,2018,2015
5,77.6814830453229,2011,2011
5,32.7949646074534,2012,2012
5,73.7940159768231,2013,2013
5,83.8300949686431,2014,2014
5,5.00640247640787,2015,2015
5,5.00640247640787,2016,2015
5,5.00640247640787,2017,2015
5,5.00640247640787,2018,2015
6,94.3089682371896,2011,2011
6,68.8361791737303,2012,2012
6,86.1132135258548,2013,2013
6,90.6509262499716,2014,2014
6,67.5111446403612,2015,2015
6,67.5111446403612,2016,2015
6,67.5111446403612,2017,2015
6,67.5111446403612,2018,2015
