"region_id","tr_ons","scenario_year","data_year","max_tr_ons","status"
1,6.79191230469643,2011,2010,6.79191230469643,100
1,6.49726486718408,2012,2011,6.79191230469643,95.661789724396
1,6.44006859990227,2013,2012,6.79191230469643,94.8196665532494
1,6.54232859292126,2014,2013,6.79191230469643,96.3252807077237
1,6.27483493886593,2015,2014,6.79191230469643,92.3868662810479
2,17.6040021962853,2011,2010,18.0380259190734,97.5938402309913
2,18.0380259190734,2012,2011,18.0380259190734,100
2,17.1144234369803,2013,2012,18.0380259190734,94.8796920115494
2,16.267209130098,2014,2013,18.0380259190734,90.1828681424449
2,14.5519473776394,2015,2014,18.0380259190734,80.6737247353225
3,18.6243852946755,2011,2010,18.6243852946755,100
3,18.0489043684293,2012,2011,18.6243852946755,96.9100675424132
3,18.2945485503726,2013,2012,18.6243852946755,98.2290060096792
3,17.4219174040337,2014,2013,18.6243852946755,93.5435834707223
3,16.8068164484419,2015,2014,18.6243852946755,90.2409190022866
4,24.9296011718732,2011,2010,26.2943603601145,94.8096885813146
4,26.2943603601145,2012,2011,26.2943603601145,100
4,22.5640185789218,2013,2012,26.2943603601145,85.8131487889274
4,21.8361470118598,2014,2013,26.2943603601145,83.044982698962
4,20.4713878236185,2015,2014,26.2943603601145,77.8546712802766
5,5.72983239190024,2011,2010,5.81805769468706,98.4835952577888
5,5.38976395206742,2012,2011,5.81805769468706,92.6385442514475
5,5.61754564289884,2013,2012,5.81805769468706,96.5536255858837
5,5.38174346999589,2014,2013,5.81805769468706,92.5006892748829
5,5.81805769468706,2015,2014,5.81805769468706,100
6,26.0824358599759,2011,2010,26.265808562042,99.3018577683114
6,26.265808562042,2012,2011,26.265808562042,100
6,25.2246245757345,2013,2012,26.265808562042,96.0359720743105
6,25.0163877784731,2014,2013,26.265808562042,95.2431664891729
6,22.7382150561944,2015,2014,26.265808562042,86.5696367293809
