"rgn_id","habitat","year","health","status","data_year","region_id"
"1","ccms","2012",1,100,"2012","1"
"1","ccms","2013",1,100,"2013","1"
"1","ccms","2014",1,100,"2014","1"
"1","ccms","2015",1,100,"2015","1"
"1","ccms","2016",1,100,"2016","1"
"2","ccms","2012",1,100,"2012","2"
"2","ccms","2013",0.224392532080945,22.4392532080945,"2013","2"
"2","ccms","2014",0.0646991960667728,6.46991960667728,"2014","2"
"2","ccms","2015",0.384076591910663,38.4076591910663,"2015","2"
"2","ccms","2016",0.423265386305183,42.3265386305183,"2016","2"
"3","ccms","2012",1,100,"2012","3"
"3","ccms","2013",0.216482866122682,21.6482866122682,"2013","3"
"3","ccms","2014",0.168943079947233,16.8943079947233,"2014","3"
"3","ccms","2015",0.133969126976525,13.3969126976525,"2015","3"
"3","ccms","2016",0.14333415251803,14.333415251803,"2016","3"
"4","ccms","2012",1,100,"2012","4"
"4","ccms","2013",0.048259076672464,4.8259076672464,"2013","4"
"4","ccms","2014",0.344152045674601,34.4152045674601,"2014","4"
"4","ccms","2015",0.322087328127969,32.2087328127969,"2015","4"
"4","ccms","2016",0.0440367530832231,4.40367530832231,"2016","4"
"5","ccms","2012",1,100,"2012","5"
"5","ccms","2013",0.32437943252225,32.437943252225,"2013","5"
"5","ccms","2014",0.200596752665821,20.0596752665821,"2014","5"
"5","ccms","2015",0.106893958984463,10.6893958984463,"2015","5"
"5","ccms","2016",0.0767068615361647,7.67068615361647,"2016","5"
"6","ccms","2012",1,100,"2012","6"
"6","ccms","2013",0.494957606857379,49.4957606857379,"2013","6"
"6","ccms","2014",0.427282153399324,42.7282153399324,"2014","6"
"6","ccms","2015",0.126670695784264,12.6670695784264,"2015","6"
"6","ccms","2016",0.142885220872893,14.2885220872893,"2016","6"
